,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,TARGET
8847,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
8848,63.0,12.0,11.0,6.0,222.0,1277.59,0.03,36.4,35.1,46504.09,0.43,2583.56,24.0,30.0,131.0,91.0,23.0,False
8849,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8850,29.0,4.0,1.0,4.0,55.0,233.64,0.07,15.13,15.45,3533.74,0.08,196.32,11.0,8.0,33.0,22.0,5.0,False
8851,60.0,7.0,1.0,7.0,156.0,830.22,0.08,12.33,67.32,10239.39,0.28,568.85,10.0,30.0,82.0,74.0,13.0,False
8852,6.0,1.0,1.0,1.0,21.0,77.71,0.23,4.29,18.13,333.04,0.03,18.5,6.0,7.0,11.0,10.0,1.0,False
8853,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8854,11.0,2.0,1.0,1.0,19.0,65.73,0.16,6.13,10.73,402.59,0.02,22.37,7.0,4.0,12.0,7.0,3.0,False
8855,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8856,7.0,1.0,1.0,1.0,12.0,39.86,0.27,3.75,10.63,149.49,0.01,8.3,6.0,4.0,7.0,5.0,1.0,False
8857,13.0,2.0,1.0,2.0,35.0,153.73,0.18,5.63,27.33,864.74,0.05,48.04,9.0,12.0,20.0,15.0,3.0,False
8858,17.0,7.0,7.0,5.0,53.0,229.06,0.09,11.0,20.82,2519.68,0.08,139.98,11.0,9.0,35.0,18.0,13.0,False
8859,16.0,3.0,1.0,3.0,33.0,134.89,0.09,10.71,12.59,1445.21,0.04,80.29,10.0,7.0,18.0,15.0,5.0,False
8860,12.0,3.0,3.0,2.0,29.0,125.34,0.1,10.21,12.27,1280.22,0.04,71.12,13.0,7.0,18.0,11.0,5.0,False
8861,15.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,False
8862,20.0,2.0,1.0,2.0,31.0,143.96,0.13,7.64,18.85,1099.33,0.05,61.07,14.0,11.0,19.0,12.0,3.0,False
8863,10.0,1.0,1.0,1.0,39.0,165.67,0.33,3.04,54.57,502.92,0.06,27.94,5.0,14.0,22.0,17.0,1.0,False
8864,54.0,5.0,1.0,2.0,175.0,972.05,0.04,26.8,36.27,26054.49,0.32,1447.47,19.0,28.0,96.0,79.0,9.0,False
8865,9.0,1.0,1.0,1.0,12.0,33.69,0.3,3.33,10.11,112.29,0.01,6.24,4.0,3.0,7.0,5.0,1.0,False
8866,38.0,6.0,3.0,2.0,100.0,495.42,0.04,27.0,18.35,13376.33,0.17,743.13,18.0,13.0,61.0,39.0,11.0,False
8867,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
8868,17.0,5.0,3.0,2.0,32.0,142.7,0.1,10.5,13.59,1498.37,0.05,83.24,14.0,8.0,20.0,12.0,9.0,False
8869,19.0,2.0,1.0,2.0,43.0,188.87,0.09,11.38,16.6,2148.39,0.06,119.36,13.0,8.0,29.0,14.0,3.0,False
8870,8.0,1.0,1.0,1.0,14.0,46.51,0.27,3.75,12.4,174.4,0.02,9.69,6.0,4.0,9.0,5.0,1.0,False
8871,4.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,5.0,3.0,5.0,3.0,1.0,False
8872,17.0,4.0,3.0,3.0,44.0,204.33,0.1,9.75,20.96,1992.21,0.07,110.68,13.0,12.0,26.0,18.0,7.0,False
8873,42.0,5.0,1.0,5.0,62.0,267.96,0.08,12.83,20.88,3438.81,0.09,191.05,11.0,9.0,41.0,21.0,9.0,False
8874,10.0,1.0,1.0,1.0,14.0,51.81,0.29,3.5,14.8,181.32,0.02,10.07,7.0,6.0,8.0,6.0,1.0,False
8875,22.0,5.0,3.0,2.0,50.0,242.9,0.07,14.17,17.15,3441.07,0.08,191.17,17.0,12.0,30.0,20.0,9.0,False
8876,23.0,3.0,1.0,3.0,51.0,245.18,0.11,9.1,26.94,2231.09,0.08,123.95,13.0,15.0,30.0,21.0,5.0,False
8877,7.0,1.0,1.0,1.0,17.0,60.94,0.4,2.5,24.38,152.36,0.02,8.46,5.0,7.0,10.0,7.0,1.0,False
8878,198.0,46.0,19.0,17.0,901.0,6024.54,0.01,100.31,60.06,604291.69,2.0,33571.76,44.0,59.0,632.0,269.0,79.0,False
8879,15.0,2.0,1.0,1.0,30.0,114.22,0.15,6.5,17.57,742.43,0.04,41.25,7.0,7.0,17.0,13.0,3.0,False
8880,22.0,1.0,1.0,1.0,106.0,479.5,0.14,7.22,66.39,3463.04,0.16,192.39,5.0,18.0,54.0,52.0,1.0,False
8881,4.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
8882,22.0,1.0,1.0,1.0,106.0,465.59,0.12,8.13,57.3,3782.88,0.16,210.16,5.0,16.0,54.0,52.0,1.0,False
8883,22.0,1.0,1.0,1.0,106.0,479.5,0.14,7.22,66.39,3463.04,0.16,192.39,5.0,18.0,54.0,52.0,1.0,False
8884,4.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
8885,18.0,4.0,4.0,4.0,79.0,371.33,0.06,17.73,20.95,6582.75,0.12,365.71,15.0,11.0,53.0,26.0,7.0,False
8886,23.0,5.0,5.0,3.0,94.0,465.69,0.08,12.32,37.81,5735.39,0.16,318.63,12.0,19.0,55.0,39.0,9.0,False
8887,22.0,7.0,1.0,1.0,63.0,296.13,0.18,5.71,51.86,1691.05,0.1,93.95,7.0,19.0,32.0,31.0,13.0,False
8888,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
8889,6.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3.0,4.0,5.0,4.0,1.0,False
8890,45.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,False
8891,7.0,3.0,3.0,1.0,23.0,99.4,0.16,6.11,16.27,607.47,0.03,33.75,11.0,9.0,13.0,10.0,5.0,False
8892,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
8893,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
8894,16.0,5.0,5.0,5.0,67.0,318.58,0.06,16.14,19.72,5146.25,0.11,285.9,14.0,13.0,37.0,30.0,9.0,False
8895,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
8896,29.0,5.0,1.0,2.0,84.0,430.86,0.05,19.59,22.0,8439.78,0.14,468.88,18.0,17.0,47.0,37.0,9.0,False
8897,46.0,5.0,1.0,4.0,124.0,575.84,0.03,30.0,19.19,17275.15,0.19,959.73,15.0,10.0,84.0,40.0,9.0,False
8898,51.0,8.0,4.0,6.0,127.0,623.18,0.03,32.25,19.32,20097.4,0.21,1116.52,18.0,12.0,84.0,43.0,15.0,False
8899,23.0,4.0,1.0,2.0,46.0,216.22,0.13,7.71,28.03,1667.98,0.07,92.67,12.0,14.0,28.0,18.0,7.0,False
8900,34.0,3.0,1.0,3.0,135.0,723.27,0.08,13.0,55.64,9402.5,0.24,522.36,13.0,28.0,79.0,56.0,5.0,False
8901,97.0,11.0,5.0,6.0,375.0,2241.48,0.03,32.6,68.75,73077.34,0.75,4059.85,19.0,44.0,224.0,151.0,21.0,False
8902,4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,4.0,5.0,6.0,5.0,1.0,False
8903,4.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,5.0,4.0,6.0,4.0,1.0,False
8904,5.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,4.0,3.0,5.0,3.0,1.0,False
8905,4.0,1.0,1.0,1.0,8.0,24.0,0.33,3.0,8.0,72.0,0.01,4.0,6.0,2.0,6.0,2.0,1.0,False
8906,6.0,2.0,1.0,1.0,21.0,77.71,0.15,6.75,11.51,524.54,0.03,29.14,9.0,4.0,15.0,6.0,3.0,False
8907,5.0,1.0,1.0,1.0,7.0,18.09,0.5,2.0,9.05,36.19,0.01,2.0,4.0,2.0,5.0,2.0,1.0,False
8908,44.0,6.0,6.0,2.0,152.0,808.93,0.04,25.5,31.72,20627.79,0.27,1145.99,17.0,23.0,84.0,69.0,11.0,False
8909,74.0,7.0,1.0,4.0,256.0,1444.83,0.06,17.35,83.29,25062.19,0.48,1392.34,11.0,39.0,133.0,123.0,13.0,False
8910,17.0,5.0,3.0,2.0,33.0,147.16,0.09,11.38,12.94,1673.96,0.05,93.0,14.0,8.0,20.0,13.0,9.0,False
8911,114.0,15.0,8.0,5.0,440.0,2609.52,0.02,65.91,39.59,171998.36,0.87,9555.46,27.0,34.0,274.0,166.0,29.0,False
8912,27.0,8.0,8.0,7.0,87.0,418.24,0.08,13.13,31.87,5489.4,0.14,304.97,12.0,16.0,52.0,35.0,15.0,False
8913,17.0,2.0,1.0,2.0,44.0,206.82,0.13,7.7,26.86,1592.51,0.07,88.47,11.0,15.0,23.0,21.0,3.0,False
8914,43.0,15.0,15.0,13.0,183.0,980.43,0.04,22.72,43.15,22275.42,0.33,1237.52,16.0,25.0,112.0,71.0,29.0,False
8915,35.0,14.0,14.0,13.0,144.0,720.0,0.05,19.16,37.58,13793.68,0.24,766.32,13.0,19.0,88.0,56.0,27.0,False
8916,18.0,2.0,1.0,1.0,33.0,147.16,0.14,7.0,21.02,1030.13,0.05,57.23,11.0,11.0,19.0,14.0,3.0,False
8917,17.0,2.0,1.0,2.0,44.0,206.82,0.13,7.7,26.86,1592.51,0.07,88.47,11.0,15.0,23.0,21.0,3.0,False
8918,44.0,8.0,8.0,6.0,155.0,865.67,0.05,21.62,40.04,18716.36,0.29,1039.8,19.0,29.0,89.0,66.0,15.0,False
8919,31.0,11.0,11.0,10.0,116.0,569.2,0.07,15.33,37.12,8727.72,0.19,484.87,12.0,18.0,70.0,46.0,21.0,False
8920,23.0,3.0,1.0,2.0,48.0,230.75,0.13,7.88,29.3,1817.18,0.08,100.95,12.0,16.0,27.0,21.0,5.0,False
8921,37.0,14.0,14.0,13.0,160.0,845.66,0.06,17.64,47.94,14917.52,0.28,828.75,14.0,25.0,97.0,63.0,27.0,False
8922,17.0,2.0,1.0,2.0,44.0,206.82,0.13,7.7,26.86,1592.51,0.07,88.47,11.0,15.0,23.0,21.0,3.0,False
8923,23.0,2.0,1.0,2.0,48.0,220.08,0.12,8.46,26.01,1862.2,0.07,103.46,11.0,13.0,28.0,20.0,3.0,False
8924,23.0,2.0,1.0,2.0,58.0,272.63,0.11,8.8,30.98,2399.1,0.09,133.28,11.0,15.0,34.0,24.0,3.0,False
8925,23.0,2.0,1.0,2.0,53.0,246.12,0.12,8.64,28.48,2127.22,0.08,118.18,11.0,14.0,31.0,22.0,3.0,False
8926,30.0,5.0,1.0,1.0,66.0,275.22,0.08,12.5,22.02,3440.19,0.09,191.12,9.0,9.0,41.0,25.0,9.0,False
8927,29.0,4.0,1.0,4.0,93.0,469.13,0.07,14.37,32.65,6740.64,0.16,374.48,14.0,19.0,54.0,39.0,7.0,False
8928,35.0,5.0,1.0,5.0,113.0,579.61,0.06,18.0,32.2,10432.96,0.19,579.61,15.0,20.0,65.0,48.0,9.0,False
8929,7.0,1.0,1.0,1.0,13.0,46.6,0.33,3.0,15.53,139.81,0.02,7.77,6.0,6.0,7.0,6.0,1.0,False
8930,12.0,2.0,1.0,2.0,27.0,110.36,0.19,5.33,20.69,588.59,0.04,32.7,8.0,9.0,15.0,12.0,3.0,False
8931,13.0,3.0,1.0,1.0,19.0,68.11,0.25,4.0,17.03,272.46,0.02,15.14,6.0,6.0,11.0,8.0,5.0,False
8932,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
8933,24.0,3.0,3.0,2.0,100.0,480.74,0.06,16.0,30.05,7691.77,0.16,427.32,14.0,14.0,68.0,32.0,5.0,False
8934,50.0,9.0,1.0,5.0,149.0,758.03,0.04,28.0,27.07,21224.89,0.25,1179.16,16.0,18.0,86.0,63.0,17.0,False
8935,17.0,1.0,1.0,1.0,80.0,339.83,0.1,9.82,34.61,3336.55,0.11,185.36,8.0,11.0,53.0,27.0,1.0,False
8936,16.0,3.0,1.0,2.0,37.0,165.0,0.17,5.83,28.29,962.49,0.05,53.47,10.0,12.0,23.0,14.0,4.0,False
8937,32.0,5.0,1.0,5.0,113.0,554.48,0.06,16.67,33.27,9241.31,0.18,513.4,12.0,18.0,63.0,50.0,6.0,False
8938,32.0,5.0,1.0,5.0,113.0,554.48,0.06,16.67,33.27,9241.31,0.18,513.4,12.0,18.0,63.0,50.0,6.0,False
8939,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8940,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8941,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8942,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8943,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8944,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8945,5.0,1.0,1.0,1.0,12.0,39.86,0.21,4.67,8.54,186.03,0.01,10.33,7.0,3.0,8.0,4.0,1.0,False
8946,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8947,7.0,2.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,4.0,3.0,5.0,3.0,3.0,False
8948,5.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,4.0,3.0,5.0,3.0,1.0,False
8949,13.0,3.0,1.0,1.0,30.0,117.21,0.13,7.43,15.78,870.68,0.04,48.37,8.0,7.0,17.0,13.0,5.0,False
8950,11.0,2.0,1.0,2.0,45.0,208.97,0.18,5.63,37.15,1175.48,0.07,65.3,9.0,16.0,25.0,20.0,3.0,False
8951,11.0,2.0,1.0,2.0,43.0,197.15,0.18,5.7,34.59,1123.77,0.07,62.43,9.0,15.0,24.0,19.0,3.0,False
8952,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
8953,37.0,4.0,4.0,4.0,124.0,645.97,0.08,13.27,48.68,8572.59,0.22,476.25,13.0,24.0,75.0,49.0,7.0,False
8954,35.0,7.0,1.0,6.0,60.0,271.41,0.18,5.47,49.63,1484.29,0.09,82.46,7.0,16.0,35.0,25.0,13.0,False
8955,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
8956,14.0,3.0,1.0,3.0,33.0,125.64,0.12,8.67,14.5,1088.9,0.04,60.49,8.0,6.0,20.0,13.0,5.0,False
8957,23.0,4.0,3.0,3.0,31.0,133.98,0.14,7.33,18.27,982.52,0.04,54.58,11.0,9.0,19.0,12.0,7.0,False
8958,17.0,4.0,3.0,2.0,35.0,162.53,0.09,11.25,14.45,1828.52,0.05,101.58,15.0,10.0,20.0,15.0,7.0,False
8959,11.0,3.0,1.0,3.0,22.0,83.76,0.22,4.5,18.61,376.93,0.03,20.94,7.0,7.0,13.0,9.0,5.0,False
8960,6.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,6.0,4.0,7.0,4.0,1.0,False
8961,29.0,6.0,1.0,2.0,57.0,282.39,0.09,10.67,26.47,3012.15,0.09,167.34,16.0,15.0,37.0,20.0,7.0,False
8962,4.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
8963,7.0,1.0,1.0,1.0,16.0,57.36,0.4,2.5,22.94,143.4,0.02,7.97,5.0,7.0,9.0,7.0,1.0,False
8964,64.0,8.0,5.0,6.0,295.0,1776.6,0.03,30.78,57.71,54690.97,0.59,3038.39,21.0,44.0,166.0,129.0,15.0,False
8965,27.0,8.0,8.0,7.0,85.0,412.93,0.07,13.81,29.9,5703.57,0.14,316.87,13.0,16.0,51.0,34.0,15.0,False
8966,37.0,14.0,14.0,13.0,160.0,845.66,0.06,17.64,47.94,14917.52,0.28,828.75,14.0,25.0,97.0,63.0,27.0,False
8967,17.0,2.0,1.0,2.0,44.0,206.82,0.13,7.7,26.86,1592.51,0.07,88.47,11.0,15.0,23.0,21.0,3.0,False
8968,22.0,2.0,1.0,2.0,45.0,206.32,0.12,8.03,25.67,1658.52,0.07,92.14,11.0,13.0,26.0,19.0,3.0,False
8969,22.0,2.0,1.0,2.0,55.0,258.51,0.12,8.43,30.66,2180.22,0.09,121.12,11.0,15.0,32.0,23.0,3.0,False
8970,22.0,2.0,1.0,2.0,50.0,232.19,0.12,8.25,28.14,1915.59,0.08,106.42,11.0,14.0,29.0,21.0,3.0,False
8971,76.0,10.0,1.0,8.0,162.0,837.53,0.04,24.4,34.32,20435.68,0.28,1135.32,16.0,20.0,101.0,61.0,19.0,False
8972,25.0,3.0,1.0,2.0,50.0,242.9,0.12,8.11,29.92,1971.77,0.08,109.54,12.0,17.0,27.0,23.0,5.0,False
8973,55.0,8.0,1.0,7.0,137.0,718.97,0.04,22.26,32.29,16005.55,0.24,889.2,17.0,21.0,82.0,55.0,15.0,False
8974,12.0,3.0,1.0,2.0,30.0,114.22,0.15,6.5,17.57,742.43,0.04,41.25,7.0,7.0,17.0,13.0,5.0,False
8975,5.0,1.0,1.0,1.0,13.0,39.0,0.33,3.0,13.0,117.0,0.01,6.5,4.0,4.0,7.0,6.0,1.0,False
8976,5.0,1.0,1.0,1.0,17.0,62.91,0.4,2.5,25.16,157.27,0.02,8.74,5.0,8.0,9.0,8.0,1.0,False
8977,17.0,1.0,1.0,1.0,107.0,477.16,0.05,19.0,25.11,9066.02,0.16,503.67,11.0,11.0,69.0,38.0,1.0,False
8978,17.0,2.0,1.0,1.0,37.0,169.64,0.13,8.0,21.21,1357.15,0.06,75.4,12.0,12.0,21.0,16.0,3.0,False
8979,54.0,13.0,12.0,8.0,171.0,944.53,0.04,24.75,38.16,23377.1,0.31,1298.73,18.0,28.0,94.0,77.0,25.0,False
8980,7.0,2.0,1.0,1.0,15.0,55.51,0.18,5.63,9.87,312.22,0.02,17.35,9.0,4.0,10.0,5.0,3.0,False
8981,5.0,1.0,1.0,1.0,15.0,47.55,0.27,3.75,12.68,178.31,0.02,9.91,5.0,4.0,9.0,6.0,1.0,False
8982,4.0,1.0,1.0,1.0,11.0,36.54,0.4,2.5,14.62,91.35,0.01,5.08,5.0,5.0,6.0,5.0,1.0,False
8983,11.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
8984,24.0,2.0,1.0,2.0,91.0,437.47,0.08,12.29,35.58,5378.3,0.15,298.79,11.0,17.0,53.0,38.0,3.0,False
8985,26.0,3.0,1.0,2.0,65.0,330.69,0.11,8.98,36.84,2968.29,0.11,164.91,13.0,21.0,36.0,29.0,5.0,False
8986,10.0,2.0,1.0,2.0,27.0,105.49,0.13,8.0,13.19,843.89,0.04,46.88,8.0,7.0,13.0,14.0,3.0,False
8987,26.0,5.0,1.0,3.0,53.0,246.12,0.09,11.54,21.33,2839.9,0.08,157.77,12.0,13.0,28.0,25.0,9.0,False
8988,29.0,5.0,4.0,5.0,100.0,516.99,0.08,12.72,40.65,6574.8,0.17,365.27,13.0,23.0,55.0,45.0,9.0,False
8989,11.0,2.0,1.0,2.0,23.0,85.11,0.26,3.86,22.07,328.28,0.03,18.24,6.0,7.0,14.0,9.0,3.0,False
8990,40.0,5.0,1.0,5.0,99.0,503.66,0.07,15.05,33.47,7580.07,0.17,421.11,14.0,20.0,56.0,43.0,9.0,False
8991,46.0,8.0,6.0,3.0,99.0,523.25,0.09,10.75,48.67,5624.99,0.17,312.5,13.0,26.0,56.0,43.0,15.0,False
8992,5.0,1.0,1.0,1.0,9.0,25.27,0.38,2.67,9.47,67.38,0.01,3.74,4.0,3.0,5.0,4.0,1.0,False
8993,27.0,5.0,1.0,1.0,78.0,352.84,0.09,11.57,30.49,4082.84,0.12,226.82,9.0,14.0,42.0,36.0,9.0,False
8994,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
8995,46.0,4.0,1.0,3.0,170.0,910.78,0.07,14.48,62.88,13191.19,0.3,732.84,11.0,30.0,91.0,79.0,7.0,False
8996,5.0,1.0,1.0,1.0,17.0,62.91,0.4,2.5,25.16,157.27,0.02,8.74,5.0,8.0,9.0,8.0,1.0,False
8997,5.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,6.0,4.0,7.0,4.0,1.0,False
8998,5.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,6.0,4.0,7.0,4.0,1.0,False
8999,5.0,1.0,1.0,1.0,13.0,43.19,0.5,2.0,21.59,86.37,0.01,4.8,4.0,6.0,7.0,6.0,1.0,False
9000,34.0,4.0,1.0,4.0,101.0,509.48,0.15,6.46,78.85,3292.05,0.17,182.89,7.0,26.0,53.0,48.0,7.0,False
9001,29.0,5.0,1.0,4.0,107.0,553.18,0.08,12.86,43.03,7112.34,0.18,395.13,15.0,21.0,71.0,36.0,9.0,False
9002,8.0,2.0,1.0,2.0,14.0,46.51,0.19,5.25,8.86,244.16,0.02,13.56,6.0,4.0,7.0,7.0,3.0,False
9003,8.0,2.0,1.0,1.0,14.0,44.38,0.32,3.12,14.2,138.68,0.01,7.7,5.0,4.0,9.0,5.0,3.0,False
9004,95.0,24.0,12.0,9.0,586.0,3966.16,0.03,37.65,105.35,149321.05,1.32,8295.61,25.0,84.0,333.0,253.0,47.0,False
9005,51.0,7.0,1.0,5.0,91.0,446.53,0.09,11.29,39.55,5041.06,0.15,280.06,11.0,19.0,52.0,39.0,13.0,False
9006,47.0,5.0,1.0,5.0,147.0,747.86,0.05,21.35,35.03,15966.75,0.25,887.04,14.0,20.0,86.0,61.0,9.0,False
9007,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
9008,62.0,9.0,6.0,4.0,158.0,835.09,0.04,22.61,36.94,18880.38,0.28,1048.91,16.0,23.0,93.0,65.0,17.0,False
9009,20.0,2.0,1.0,1.0,104.0,549.68,0.1,10.02,54.87,5506.63,0.18,305.92,11.0,28.0,53.0,51.0,3.0,False
9010,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
9011,5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
9012,11.0,2.0,1.0,2.0,32.0,133.44,0.09,11.0,12.13,1467.81,0.04,81.55,11.0,7.0,18.0,14.0,3.0,False
9013,5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
9014,18.0,3.0,1.0,3.0,55.0,245.27,0.07,13.8,17.77,3384.71,0.08,188.04,12.0,10.0,32.0,23.0,5.0,False
9015,7.0,1.0,1.0,1.0,16.0,48.0,0.33,3.0,16.0,144.0,0.02,8.0,4.0,4.0,10.0,6.0,1.0,False
9016,5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
9017,15.0,1.0,1.0,1.0,63.0,299.56,0.08,12.92,23.18,3871.21,0.1,215.07,14.0,13.0,39.0,24.0,1.0,False
9018,13.0,1.0,1.0,1.0,41.0,174.17,0.14,7.2,24.19,1253.99,0.06,69.67,9.0,10.0,25.0,16.0,1.0,False
9019,10.0,2.0,1.0,1.0,29.0,116.0,0.12,8.36,13.88,969.43,0.04,53.86,9.0,7.0,16.0,13.0,3.0,False
9020,5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
9021,45.0,6.0,3.0,4.0,201.0,1134.42,0.05,20.79,54.58,23579.63,0.38,1309.98,15.0,35.0,104.0,97.0,11.0,False
9022,13.0,3.0,3.0,2.0,29.0,123.19,0.17,5.85,21.06,720.66,0.04,40.04,9.0,10.0,16.0,13.0,5.0,False
9023,25.0,5.0,1.0,4.0,77.0,370.17,0.05,18.5,20.01,6848.08,0.12,380.45,14.0,14.0,40.0,37.0,9.0,False
9024,4.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
9025,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
9026,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
9027,10.0,4.0,1.0,4.0,49.0,211.77,0.13,8.0,26.47,1694.2,0.07,94.12,8.0,12.0,25.0,24.0,7.0,False
9028,26.0,3.0,1.0,2.0,65.0,330.69,0.11,8.98,36.84,2968.29,0.11,164.91,13.0,21.0,36.0,29.0,5.0,False
9029,33.0,3.0,1.0,3.0,75.0,390.71,0.16,6.11,63.93,2387.67,0.13,132.65,10.0,27.0,42.0,33.0,5.0,False
9030,7.0,2.0,1.0,1.0,18.0,72.0,0.19,5.14,14.0,370.29,0.02,20.57,9.0,7.0,10.0,8.0,3.0,False
9031,16.0,6.0,3.0,3.0,41.0,185.47,0.08,13.13,14.13,2434.24,0.06,135.24,15.0,8.0,27.0,14.0,11.0,False
9032,9.0,2.0,1.0,2.0,14.0,50.19,0.29,3.5,14.34,175.66,0.02,9.76,7.0,5.0,9.0,5.0,3.0,False
9033,24.0,2.0,1.0,2.0,39.0,171.3,0.16,6.38,26.87,1092.04,0.06,60.67,9.0,12.0,22.0,17.0,3.0,False
9034,9.0,1.0,1.0,1.0,27.0,116.69,0.11,9.29,12.57,1083.57,0.04,60.2,13.0,7.0,17.0,10.0,1.0,False
9035,11.0,2.0,1.0,1.0,27.0,108.0,0.17,6.0,18.0,648.0,0.04,36.0,8.0,8.0,15.0,12.0,3.0,False
